,date,store_id,cat_id,sales
12866,2014-06-02,TX_3,FOODS,5881.51
12867,2014-06-03,TX_3,FOODS,6452.93
12868,2014-06-04,TX_3,FOODS,5065.25
12869,2014-06-05,TX_3,FOODS,5985.56
12870,2014-06-06,TX_3,FOODS,5975.62
12871,2014-06-07,TX_3,FOODS,7575.52
12872,2014-06-08,TX_3,FOODS,7302.51
12873,2014-06-09,TX_3,FOODS,6401.82
12874,2014-06-10,TX_3,FOODS,5442.91
12875,2014-06-11,TX_3,FOODS,6321.17
12876,2014-06-12,TX_3,FOODS,5435.88
12877,2014-06-13,TX_3,FOODS,6861.66
12878,2014-06-14,TX_3,FOODS,7051.31
12879,2014-06-15,TX_3,FOODS,7458.99
12880,2014-06-16,TX_3,FOODS,5877.63
12881,2014-06-17,TX_3,FOODS,5589.47
12882,2014-06-18,TX_3,FOODS,4539.09
12883,2014-06-19,TX_3,FOODS,5212.82
12884,2014-06-20,TX_3,FOODS,5002.02
12885,2014-06-21,TX_3,FOODS,6137.84
12886,2014-06-22,TX_3,FOODS,6335.89
12887,2014-06-23,TX_3,FOODS,5215.84
12888,2014-06-24,TX_3,FOODS,4414.79
12889,2014-06-25,TX_3,FOODS,4352.53
12890,2014-06-26,TX_3,FOODS,4039.05
12891,2014-06-27,TX_3,FOODS,4791.63
12892,2014-06-28,TX_3,FOODS,5652.81
12893,2014-06-29,TX_3,FOODS,6093.5
12894,2014-06-30,TX_3,FOODS,5157.15
12895,2014-07-01,TX_3,FOODS,6101.39
12896,2014-07-02,TX_3,FOODS,5500.05
12897,2014-07-03,TX_3,FOODS,7396.81
12898,2014-07-04,TX_3,FOODS,6655.0
12899,2014-07-05,TX_3,FOODS,6359.77
12900,2014-07-06,TX_3,FOODS,6733.49
12901,2014-07-07,TX_3,FOODS,6814.38
12902,2014-07-08,TX_3,FOODS,5785.29
12903,2014-07-09,TX_3,FOODS,6605.1
12904,2014-07-10,TX_3,FOODS,5755.24
12905,2014-07-11,TX_3,FOODS,7006.36
12906,2014-07-12,TX_3,FOODS,7623.91
12907,2014-07-13,TX_3,FOODS,7727.05
12908,2014-07-14,TX_3,FOODS,5677.3
12909,2014-07-15,TX_3,FOODS,6078.92
12910,2014-07-16,TX_3,FOODS,5454.5
12911,2014-07-17,TX_3,FOODS,4776.26
12912,2014-07-18,TX_3,FOODS,5580.4
12913,2014-07-19,TX_3,FOODS,5968.900000000001
12914,2014-07-20,TX_3,FOODS,6036.6900000000005
12915,2014-07-21,TX_3,FOODS,5304.71
12916,2014-07-22,TX_3,FOODS,5492.7300000000005
12917,2014-07-23,TX_3,FOODS,4673.13
12918,2014-07-24,TX_3,FOODS,4838.31
12919,2014-07-25,TX_3,FOODS,5192.99
12920,2014-07-26,TX_3,FOODS,5463.59
12921,2014-07-27,TX_3,FOODS,6508.71
12922,2014-07-28,TX_3,FOODS,5705.33
12923,2014-07-29,TX_3,FOODS,4664.84
12924,2014-07-30,TX_3,FOODS,4847.75
12925,2014-07-31,TX_3,FOODS,4801.44
12926,2014-08-01,TX_3,FOODS,8285.210000000001
12927,2014-08-02,TX_3,FOODS,6599.82
12928,2014-08-03,TX_3,FOODS,6461.78
12929,2014-08-04,TX_3,FOODS,5715.4800000000005
12930,2014-08-05,TX_3,FOODS,5116.05
12931,2014-08-06,TX_3,FOODS,4718.71
12932,2014-08-07,TX_3,FOODS,5919.52
12933,2014-08-08,TX_3,FOODS,5293.25
12934,2014-08-09,TX_3,FOODS,6346.16
12935,2014-08-10,TX_3,FOODS,5654.72
12936,2014-08-11,TX_3,FOODS,5963.85
12937,2014-08-12,TX_3,FOODS,5446.53
12938,2014-08-13,TX_3,FOODS,5805.99
12939,2014-08-14,TX_3,FOODS,5079.94
12940,2014-08-15,TX_3,FOODS,5551.8
12941,2014-08-16,TX_3,FOODS,6618.64
12942,2014-08-17,TX_3,FOODS,7145.59
12943,2014-08-18,TX_3,FOODS,6258.43
12944,2014-08-19,TX_3,FOODS,5401.51
12945,2014-08-20,TX_3,FOODS,4562.16
12946,2014-08-21,TX_3,FOODS,5009.58
12947,2014-08-22,TX_3,FOODS,6436.13
12948,2014-08-23,TX_3,FOODS,6906.1
12949,2014-08-24,TX_3,FOODS,7984.64
12950,2014-08-25,TX_3,FOODS,6651.11
12951,2014-08-26,TX_3,FOODS,5196.33
12952,2014-08-27,TX_3,FOODS,4824.11
12953,2014-08-28,TX_3,FOODS,4833.7
12954,2014-08-29,TX_3,FOODS,5663.1
12955,2014-08-30,TX_3,FOODS,6288.11
12956,2014-08-31,TX_3,FOODS,5548.71
12957,2014-09-01,TX_3,FOODS,6561.84
12958,2014-09-02,TX_3,FOODS,4972.54
12959,2014-09-03,TX_3,FOODS,5941.4800000000005
12960,2014-09-04,TX_3,FOODS,4520.35
12961,2014-09-05,TX_3,FOODS,5028.94
12962,2014-09-06,TX_3,FOODS,6815.7300000000005
12963,2014-09-07,TX_3,FOODS,7616.610000000001
12964,2014-09-08,TX_3,FOODS,6142.6900000000005
12965,2014-09-09,TX_3,FOODS,5892.88
12966,2014-09-10,TX_3,FOODS,5329.81
12967,2014-09-11,TX_3,FOODS,6180.18
12968,2014-09-12,TX_3,FOODS,5902.41
12969,2014-09-13,TX_3,FOODS,7801.09
12970,2014-09-14,TX_3,FOODS,7271.44
12971,2014-09-15,TX_3,FOODS,6245.97
12972,2014-09-16,TX_3,FOODS,5082.93
12973,2014-09-17,TX_3,FOODS,4917.36
12974,2014-09-18,TX_3,FOODS,4193.09
12975,2014-09-19,TX_3,FOODS,5669.83
12976,2014-09-20,TX_3,FOODS,5950.41
12977,2014-09-21,TX_3,FOODS,7167.21
12978,2014-09-22,TX_3,FOODS,5200.63
12979,2014-09-23,TX_3,FOODS,4542.95
12980,2014-09-24,TX_3,FOODS,4723.77
12981,2014-09-25,TX_3,FOODS,4530.92
12982,2014-09-26,TX_3,FOODS,5037.83
12983,2014-09-27,TX_3,FOODS,6111.51
12984,2014-09-28,TX_3,FOODS,6775.77
12985,2014-09-29,TX_3,FOODS,5174.55
12986,2014-09-30,TX_3,FOODS,4348.76
12987,2014-10-01,TX_3,FOODS,5729.56
12988,2014-10-02,TX_3,FOODS,5404.03
12989,2014-10-03,TX_3,FOODS,6423.19
12990,2014-10-04,TX_3,FOODS,6867.02
12991,2014-10-05,TX_3,FOODS,7972.55
12992,2014-10-06,TX_3,FOODS,6649.96
12993,2014-10-07,TX_3,FOODS,6982.63
12994,2014-10-08,TX_3,FOODS,5486.05
12995,2014-10-09,TX_3,FOODS,6509.0
12996,2014-10-10,TX_3,FOODS,6087.47
12997,2014-10-11,TX_3,FOODS,7433.25
12998,2014-10-12,TX_3,FOODS,8454.84
12999,2014-10-13,TX_3,FOODS,6985.11
13000,2014-10-14,TX_3,FOODS,6396.07
13001,2014-10-15,TX_3,FOODS,6772.25
13002,2014-10-16,TX_3,FOODS,5425.01
13003,2014-10-17,TX_3,FOODS,5237.49
13004,2014-10-18,TX_3,FOODS,7143.58
13005,2014-10-19,TX_3,FOODS,6921.54
13006,2014-10-20,TX_3,FOODS,5867.06
13007,2014-10-21,TX_3,FOODS,4741.85
13008,2014-10-22,TX_3,FOODS,4930.74
13009,2014-10-23,TX_3,FOODS,4311.92
13010,2014-10-24,TX_3,FOODS,4867.64
13011,2014-10-25,TX_3,FOODS,5460.36
13012,2014-10-26,TX_3,FOODS,6420.08
13013,2014-10-27,TX_3,FOODS,5373.71
13014,2014-10-28,TX_3,FOODS,4724.7300000000005
13015,2014-10-29,TX_3,FOODS,4134.54
13016,2014-10-30,TX_3,FOODS,5304.67
13017,2014-10-31,TX_3,FOODS,5158.47
13018,2014-11-01,TX_3,FOODS,6779.76
13019,2014-11-02,TX_3,FOODS,6560.43
13020,2014-11-03,TX_3,FOODS,6938.15
13021,2014-11-04,TX_3,FOODS,4655.02
13022,2014-11-05,TX_3,FOODS,4889.09
13023,2014-11-06,TX_3,FOODS,5689.58
13024,2014-11-07,TX_3,FOODS,5807.82
13025,2014-11-08,TX_3,FOODS,5962.36
13026,2014-11-09,TX_3,FOODS,7153.74
13027,2014-11-10,TX_3,FOODS,5818.97
13028,2014-11-11,TX_3,FOODS,5413.08
13029,2014-11-12,TX_3,FOODS,5332.75
13030,2014-11-13,TX_3,FOODS,4877.48
13031,2014-11-14,TX_3,FOODS,5239.8
13032,2014-11-15,TX_3,FOODS,6861.27
13033,2014-11-16,TX_3,FOODS,6961.9800000000005
13034,2014-11-17,TX_3,FOODS,5916.62
13035,2014-11-18,TX_3,FOODS,5036.39
13036,2014-11-19,TX_3,FOODS,4805.43
13037,2014-11-20,TX_3,FOODS,4735.0
13038,2014-11-21,TX_3,FOODS,4721.04
13039,2014-11-22,TX_3,FOODS,6235.8
13040,2014-11-23,TX_3,FOODS,6478.99
13041,2014-11-24,TX_3,FOODS,5570.91
13042,2014-11-25,TX_3,FOODS,5384.99
13043,2014-11-26,TX_3,FOODS,6115.39
13044,2014-11-27,TX_3,FOODS,3809.48
13045,2014-11-28,TX_3,FOODS,3718.86
13046,2014-11-29,TX_3,FOODS,4832.54
13047,2014-11-30,TX_3,FOODS,5517.82
13048,2014-12-01,TX_3,FOODS,6061.26
13049,2014-12-02,TX_3,FOODS,4838.08
13050,2014-12-03,TX_3,FOODS,5179.25
13051,2014-12-04,TX_3,FOODS,3533.9500000000003
13052,2014-12-05,TX_3,FOODS,5841.35
13053,2014-12-06,TX_3,FOODS,6838.89
13054,2014-12-07,TX_3,FOODS,7150.22
13055,2014-12-08,TX_3,FOODS,5558.24
13056,2014-12-09,TX_3,FOODS,5447.33
13057,2014-12-10,TX_3,FOODS,5044.22
13058,2014-12-11,TX_3,FOODS,5016.97
13059,2014-12-12,TX_3,FOODS,5246.45
13060,2014-12-13,TX_3,FOODS,6264.75
13061,2014-12-14,TX_3,FOODS,7292.1
13062,2014-12-15,TX_3,FOODS,7261.39
13063,2014-12-16,TX_3,FOODS,5604.7
13064,2014-12-17,TX_3,FOODS,6199.76
13065,2014-12-18,TX_3,FOODS,6491.29
13066,2014-12-19,TX_3,FOODS,5250.09
13067,2014-12-20,TX_3,FOODS,6057.86
13068,2014-12-21,TX_3,FOODS,6326.1
13069,2014-12-22,TX_3,FOODS,6157.77
13070,2014-12-23,TX_3,FOODS,5668.1
13071,2014-12-24,TX_3,FOODS,5752.95
13072,2014-12-25,TX_3,FOODS,12.9
13073,2014-12-26,TX_3,FOODS,5755.02
13074,2014-12-27,TX_3,FOODS,4888.82
13075,2014-12-28,TX_3,FOODS,4629.51
13076,2014-12-29,TX_3,FOODS,5150.62
13077,2014-12-30,TX_3,FOODS,5042.16
13078,2014-12-31,TX_3,FOODS,5968.7300000000005
13079,2015-01-01,TX_3,FOODS,4920.08
13080,2015-01-02,TX_3,FOODS,5957.05
13081,2015-01-03,TX_3,FOODS,6011.2300000000005
13082,2015-01-04,TX_3,FOODS,6376.13
13083,2015-01-05,TX_3,FOODS,6419.56
13084,2015-01-06,TX_3,FOODS,6458.77
13085,2015-01-07,TX_3,FOODS,6049.09
13086,2015-01-08,TX_3,FOODS,4097.79
13087,2015-01-09,TX_3,FOODS,5536.96
13088,2015-01-10,TX_3,FOODS,6729.78
13089,2015-01-11,TX_3,FOODS,6745.5
13090,2015-01-12,TX_3,FOODS,6565.7300000000005
13091,2015-01-13,TX_3,FOODS,5452.51
13092,2015-01-14,TX_3,FOODS,4922.82
13093,2015-01-15,TX_3,FOODS,5770.04
13094,2015-01-16,TX_3,FOODS,5385.96
13095,2015-01-17,TX_3,FOODS,6824.72
13096,2015-01-18,TX_3,FOODS,6577.74
13097,2015-01-19,TX_3,FOODS,5719.57
13098,2015-01-20,TX_3,FOODS,5074.7300000000005
13099,2015-01-21,TX_3,FOODS,4839.19
13100,2015-01-22,TX_3,FOODS,3435.57
13101,2015-01-23,TX_3,FOODS,5249.45
13102,2015-01-24,TX_3,FOODS,5717.83
13103,2015-01-25,TX_3,FOODS,6100.66
13104,2015-01-26,TX_3,FOODS,5366.36
13105,2015-01-27,TX_3,FOODS,4643.4800000000005
13106,2015-01-28,TX_3,FOODS,4641.65
13107,2015-01-29,TX_3,FOODS,4009.44
13108,2015-01-30,TX_3,FOODS,5128.5
13109,2015-01-31,TX_3,FOODS,6234.99
13110,2015-02-01,TX_3,FOODS,8002.65
13111,2015-02-02,TX_3,FOODS,5690.4800000000005
13112,2015-02-03,TX_3,FOODS,6051.46
13113,2015-02-04,TX_3,FOODS,4776.96
13114,2015-02-05,TX_3,FOODS,5316.7
13115,2015-02-06,TX_3,FOODS,5474.6
13116,2015-02-07,TX_3,FOODS,7405.66
13117,2015-02-08,TX_3,FOODS,7270.58
13118,2015-02-09,TX_3,FOODS,7389.73
13119,2015-02-10,TX_3,FOODS,5657.97
13120,2015-02-11,TX_3,FOODS,6807.86
13121,2015-02-12,TX_3,FOODS,7198.9
13122,2015-02-13,TX_3,FOODS,6712.11
13123,2015-02-14,TX_3,FOODS,6618.57
13124,2015-02-15,TX_3,FOODS,7898.35
13125,2015-02-16,TX_3,FOODS,6178.82
13126,2015-02-17,TX_3,FOODS,4914.07
13127,2015-02-18,TX_3,FOODS,4754.26
13128,2015-02-19,TX_3,FOODS,4986.2300000000005
13129,2015-02-20,TX_3,FOODS,5409.67
13130,2015-02-21,TX_3,FOODS,6355.69
13131,2015-02-22,TX_3,FOODS,6774.4400000000005
13132,2015-02-23,TX_3,FOODS,5568.14
13133,2015-02-24,TX_3,FOODS,5219.7300000000005
13134,2015-02-25,TX_3,FOODS,4692.61
13135,2015-02-26,TX_3,FOODS,4814.76
13136,2015-02-27,TX_3,FOODS,4445.68
13137,2015-02-28,TX_3,FOODS,6011.35
13138,2015-03-01,TX_3,FOODS,7504.93
13139,2015-03-02,TX_3,FOODS,6488.89
13140,2015-03-03,TX_3,FOODS,6679.15
13141,2015-03-04,TX_3,FOODS,5287.91
13142,2015-03-05,TX_3,FOODS,5907.47
13143,2015-03-06,TX_3,FOODS,6148.42
13144,2015-03-07,TX_3,FOODS,7249.94
13145,2015-03-08,TX_3,FOODS,6890.96
13146,2015-03-09,TX_3,FOODS,6788.72
13147,2015-03-10,TX_3,FOODS,6551.54
13148,2015-03-11,TX_3,FOODS,5730.33
13149,2015-03-12,TX_3,FOODS,6145.12
13150,2015-03-13,TX_3,FOODS,6425.5
13151,2015-03-14,TX_3,FOODS,6762.28
13152,2015-03-15,TX_3,FOODS,7478.13
13153,2015-03-16,TX_3,FOODS,6844.27
13154,2015-03-17,TX_3,FOODS,5923.74
13155,2015-03-18,TX_3,FOODS,5531.07
13156,2015-03-19,TX_3,FOODS,5555.06
13157,2015-03-20,TX_3,FOODS,5399.24
13158,2015-03-21,TX_3,FOODS,5997.12
13159,2015-03-22,TX_3,FOODS,6484.58
13160,2015-03-23,TX_3,FOODS,5637.48
13161,2015-03-24,TX_3,FOODS,5682.91
13162,2015-03-25,TX_3,FOODS,5035.36
13163,2015-03-26,TX_3,FOODS,4547.26
13164,2015-03-27,TX_3,FOODS,5191.06
13165,2015-03-28,TX_3,FOODS,6183.97
13166,2015-03-29,TX_3,FOODS,6683.65
13167,2015-03-30,TX_3,FOODS,5835.46
13168,2015-03-31,TX_3,FOODS,5150.34
13169,2015-04-01,TX_3,FOODS,6611.53
13170,2015-04-02,TX_3,FOODS,5187.38
13171,2015-04-03,TX_3,FOODS,7618.1
13172,2015-04-04,TX_3,FOODS,7116.13
13173,2015-04-05,TX_3,FOODS,6545.77
13174,2015-04-06,TX_3,FOODS,6973.9800000000005
13175,2015-04-07,TX_3,FOODS,6679.34
13176,2015-04-08,TX_3,FOODS,5719.28
13177,2015-04-09,TX_3,FOODS,6635.1
13178,2015-04-10,TX_3,FOODS,5571.68
13179,2015-04-11,TX_3,FOODS,7017.3
13180,2015-04-12,TX_3,FOODS,8378.460000000001
13181,2015-04-13,TX_3,FOODS,7279.32
13182,2015-04-14,TX_3,FOODS,5395.5
13183,2015-04-15,TX_3,FOODS,6607.41
13184,2015-04-16,TX_3,FOODS,5751.3
13185,2015-04-17,TX_3,FOODS,6176.78
13186,2015-04-18,TX_3,FOODS,7096.42
13187,2015-04-19,TX_3,FOODS,6752.52
13188,2015-04-20,TX_3,FOODS,6123.82
13189,2015-04-21,TX_3,FOODS,5506.74
13190,2015-04-22,TX_3,FOODS,5162.02
13191,2015-04-23,TX_3,FOODS,4532.74
13192,2015-04-24,TX_3,FOODS,6132.6
13193,2015-04-25,TX_3,FOODS,6958.34
13194,2015-04-26,TX_3,FOODS,7060.84
13195,2015-04-27,TX_3,FOODS,6345.15
13196,2015-04-28,TX_3,FOODS,5499.38
13197,2015-04-29,TX_3,FOODS,5142.25
13198,2015-04-30,TX_3,FOODS,5622.03
13199,2015-05-01,TX_3,FOODS,8541.7
13200,2015-05-02,TX_3,FOODS,7741.85
13201,2015-05-03,TX_3,FOODS,8412.66
13202,2015-05-04,TX_3,FOODS,6526.39
13203,2015-05-05,TX_3,FOODS,6246.57
13204,2015-05-06,TX_3,FOODS,6815.61
13205,2015-05-07,TX_3,FOODS,7527.52
13206,2015-05-08,TX_3,FOODS,5644.08
13207,2015-05-09,TX_3,FOODS,8310.78
13208,2015-05-10,TX_3,FOODS,7228.86
13209,2015-05-11,TX_3,FOODS,7597.610000000001
13210,2015-05-12,TX_3,FOODS,7043.84
13211,2015-05-13,TX_3,FOODS,6758.47
13212,2015-05-14,TX_3,FOODS,6890.37
13213,2015-05-15,TX_3,FOODS,6294.63
13214,2015-05-16,TX_3,FOODS,7594.54
13215,2015-05-17,TX_3,FOODS,7635.7
13216,2015-05-18,TX_3,FOODS,6319.57
13217,2015-05-19,TX_3,FOODS,5825.71
13218,2015-05-20,TX_3,FOODS,5428.81
13219,2015-05-21,TX_3,FOODS,5002.64
13220,2015-05-22,TX_3,FOODS,5974.96
13221,2015-05-23,TX_3,FOODS,6227.88
13222,2015-05-24,TX_3,FOODS,5754.4400000000005
13223,2015-05-25,TX_3,FOODS,6109.82
13224,2015-05-26,TX_3,FOODS,5193.13
13225,2015-05-27,TX_3,FOODS,5996.17
13226,2015-05-28,TX_3,FOODS,5241.2300000000005
13227,2015-05-29,TX_3,FOODS,4814.8
13228,2015-05-30,TX_3,FOODS,5538.8
13229,2015-05-31,TX_3,FOODS,6657.01
13230,2015-06-01,TX_3,FOODS,7171.31
13231,2015-06-02,TX_3,FOODS,5595.17
13232,2015-06-03,TX_3,FOODS,6787.96
13233,2015-06-04,TX_3,FOODS,5691.46
13234,2015-06-05,TX_3,FOODS,6469.43
13235,2015-06-06,TX_3,FOODS,7386.860000000001
13236,2015-06-07,TX_3,FOODS,8330.19
13237,2015-06-08,TX_3,FOODS,6307.58
13238,2015-06-09,TX_3,FOODS,6118.03
13239,2015-06-10,TX_3,FOODS,5351.9800000000005
13240,2015-06-11,TX_3,FOODS,6386.19
13241,2015-06-12,TX_3,FOODS,6423.24
13242,2015-06-13,TX_3,FOODS,6978.51
13243,2015-06-14,TX_3,FOODS,7536.74
13244,2015-06-15,TX_3,FOODS,0.0
13245,2015-06-16,TX_3,FOODS,4151.71
13246,2015-06-17,TX_3,FOODS,4343.37
13247,2015-06-18,TX_3,FOODS,5109.85
13248,2015-06-19,TX_3,FOODS,5375.12
13249,2015-06-20,TX_3,FOODS,5781.47
13250,2015-06-21,TX_3,FOODS,5803.84
13251,2015-06-22,TX_3,FOODS,5077.97
13252,2015-06-23,TX_3,FOODS,4995.3
13253,2015-06-24,TX_3,FOODS,4646.34
13254,2015-06-25,TX_3,FOODS,4683.47
13255,2015-06-26,TX_3,FOODS,5349.43
13256,2015-06-27,TX_3,FOODS,6178.27
13257,2015-06-28,TX_3,FOODS,6148.35
13258,2015-06-29,TX_3,FOODS,4805.85
13259,2015-06-30,TX_3,FOODS,4336.44
13260,2015-07-01,TX_3,FOODS,6036.96
13261,2015-07-02,TX_3,FOODS,6335.72
13262,2015-07-03,TX_3,FOODS,7260.21
13263,2015-07-04,TX_3,FOODS,5712.79
13264,2015-07-05,TX_3,FOODS,6887.07
13265,2015-07-06,TX_3,FOODS,6621.11
13266,2015-07-07,TX_3,FOODS,7158.6900000000005
13267,2015-07-08,TX_3,FOODS,5483.14
13268,2015-07-09,TX_3,FOODS,6987.62
13269,2015-07-10,TX_3,FOODS,6005.68
13270,2015-07-11,TX_3,FOODS,7007.54
13271,2015-07-12,TX_3,FOODS,8569.53
13272,2015-07-13,TX_3,FOODS,7818.900000000001
13273,2015-07-14,TX_3,FOODS,6161.09
13274,2015-07-15,TX_3,FOODS,6212.49
13275,2015-07-16,TX_3,FOODS,5975.39
13276,2015-07-17,TX_3,FOODS,6807.45
13277,2015-07-18,TX_3,FOODS,6921.9
13278,2015-07-19,TX_3,FOODS,7856.28
13279,2015-07-20,TX_3,FOODS,6558.89
13280,2015-07-21,TX_3,FOODS,5593.0
13281,2015-07-22,TX_3,FOODS,4993.08
13282,2015-07-23,TX_3,FOODS,5837.95
13283,2015-07-24,TX_3,FOODS,5960.0
13284,2015-07-25,TX_3,FOODS,5976.96
13285,2015-07-26,TX_3,FOODS,6464.92
13286,2015-07-27,TX_3,FOODS,5048.79
13287,2015-07-28,TX_3,FOODS,5254.28
13288,2015-07-29,TX_3,FOODS,4723.5
13289,2015-07-30,TX_3,FOODS,4658.08
13290,2015-07-31,TX_3,FOODS,5811.12
13291,2015-08-01,TX_3,FOODS,7279.84
13292,2015-08-02,TX_3,FOODS,7608.31
13293,2015-08-03,TX_3,FOODS,8389.460000000001
13294,2015-08-04,TX_3,FOODS,5809.76
13295,2015-08-05,TX_3,FOODS,6444.08
13296,2015-08-06,TX_3,FOODS,6712.78
13297,2015-08-07,TX_3,FOODS,7000.9400000000005
13298,2015-08-08,TX_3,FOODS,7156.9400000000005
13299,2015-08-09,TX_3,FOODS,8290.28
13300,2015-08-10,TX_3,FOODS,6583.12
13301,2015-08-11,TX_3,FOODS,6271.01
13302,2015-08-12,TX_3,FOODS,6641.33
13303,2015-08-13,TX_3,FOODS,6352.8
13304,2015-08-14,TX_3,FOODS,5704.55
13305,2015-08-15,TX_3,FOODS,7403.87
13306,2015-08-16,TX_3,FOODS,7197.01
13307,2015-08-17,TX_3,FOODS,6017.24
13308,2015-08-18,TX_3,FOODS,5534.05
13309,2015-08-19,TX_3,FOODS,4883.44
13310,2015-08-20,TX_3,FOODS,4655.18
13311,2015-08-21,TX_3,FOODS,5663.85
13312,2015-08-22,TX_3,FOODS,5956.82
13313,2015-08-23,TX_3,FOODS,7149.49
13314,2015-08-24,TX_3,FOODS,5546.05
13315,2015-08-25,TX_3,FOODS,5485.59
13316,2015-08-26,TX_3,FOODS,4900.72
13317,2015-08-27,TX_3,FOODS,4810.23
13318,2015-08-28,TX_3,FOODS,4834.6
13319,2015-08-29,TX_3,FOODS,5240.3
13320,2015-08-30,TX_3,FOODS,6862.52
13321,2015-08-31,TX_3,FOODS,5054.65
13322,2015-09-01,TX_3,FOODS,6117.27
13323,2015-09-02,TX_3,FOODS,5167.28
13324,2015-09-03,TX_3,FOODS,6422.11
13325,2015-09-04,TX_3,FOODS,5083.2300000000005
13326,2015-09-05,TX_3,FOODS,6716.61
13327,2015-09-06,TX_3,FOODS,6768.05
13328,2015-09-07,TX_3,FOODS,7205.32
13329,2015-09-08,TX_3,FOODS,5609.06
13330,2015-09-09,TX_3,FOODS,5950.27
13331,2015-09-10,TX_3,FOODS,5403.89
13332,2015-09-11,TX_3,FOODS,6118.73
13333,2015-09-12,TX_3,FOODS,7645.71
13334,2015-09-13,TX_3,FOODS,8384.9
13335,2015-09-14,TX_3,FOODS,6118.62
13336,2015-09-15,TX_3,FOODS,6374.55
13337,2015-09-16,TX_3,FOODS,5740.18
13338,2015-09-17,TX_3,FOODS,5116.16
13339,2015-09-18,TX_3,FOODS,5686.9
13340,2015-09-19,TX_3,FOODS,6342.5
13341,2015-09-20,TX_3,FOODS,8032.07
13342,2015-09-21,TX_3,FOODS,5787.88
13343,2015-09-22,TX_3,FOODS,5341.4400000000005
13344,2015-09-23,TX_3,FOODS,5747.9800000000005
13345,2015-09-24,TX_3,FOODS,6066.6
13346,2015-09-25,TX_3,FOODS,5259.86
13347,2015-09-26,TX_3,FOODS,6793.21
13348,2015-09-27,TX_3,FOODS,7183.68
13349,2015-09-28,TX_3,FOODS,5561.04
13350,2015-09-29,TX_3,FOODS,4776.53
13351,2015-09-30,TX_3,FOODS,4887.08
13352,2015-10-01,TX_3,FOODS,7048.14
13353,2015-10-02,TX_3,FOODS,6597.75
13354,2015-10-03,TX_3,FOODS,7757.41
13355,2015-10-04,TX_3,FOODS,8443.07
13356,2015-10-05,TX_3,FOODS,8032.24
13357,2015-10-06,TX_3,FOODS,6969.150000000001
13358,2015-10-07,TX_3,FOODS,7117.35
13359,2015-10-08,TX_3,FOODS,6698.86
13360,2015-10-09,TX_3,FOODS,6471.06
13361,2015-10-10,TX_3,FOODS,7478.48
13362,2015-10-11,TX_3,FOODS,8529.75
13363,2015-10-12,TX_3,FOODS,8006.81
13364,2015-10-13,TX_3,FOODS,6771.61
13365,2015-10-14,TX_3,FOODS,4376.8
13366,2015-10-15,TX_3,FOODS,7239.2
13367,2015-10-16,TX_3,FOODS,6053.7
13368,2015-10-17,TX_3,FOODS,7260.14
13369,2015-10-18,TX_3,FOODS,7372.53
13370,2015-10-19,TX_3,FOODS,6642.3
13371,2015-10-20,TX_3,FOODS,5629.22
13372,2015-10-21,TX_3,FOODS,5550.64
13373,2015-10-22,TX_3,FOODS,5669.61
13374,2015-10-23,TX_3,FOODS,6636.07
13375,2015-10-24,TX_3,FOODS,6877.71
13376,2015-10-25,TX_3,FOODS,6565.14
13377,2015-10-26,TX_3,FOODS,6262.62
13378,2015-10-27,TX_3,FOODS,4921.6900000000005
13379,2015-10-28,TX_3,FOODS,4697.59
13380,2015-10-29,TX_3,FOODS,5400.76
13381,2015-10-30,TX_3,FOODS,5559.16
13382,2015-10-31,TX_3,FOODS,5570.16
13383,2015-11-01,TX_3,FOODS,7654.22
13384,2015-11-02,TX_3,FOODS,6214.18
13385,2015-11-03,TX_3,FOODS,6339.16
13386,2015-11-04,TX_3,FOODS,5350.02
13387,2015-11-05,TX_3,FOODS,5207.17
13388,2015-11-06,TX_3,FOODS,6370.45
13389,2015-11-07,TX_3,FOODS,7501.98
13390,2015-11-08,TX_3,FOODS,7102.57
13391,2015-11-09,TX_3,FOODS,7261.89
13392,2015-11-10,TX_3,FOODS,5604.82
13393,2015-11-11,TX_3,FOODS,5419.91
13394,2015-11-12,TX_3,FOODS,6496.42
13395,2015-11-13,TX_3,FOODS,6696.92
13396,2015-11-14,TX_3,FOODS,6796.4
13397,2015-11-15,TX_3,FOODS,8699.56
13398,2015-11-16,TX_3,FOODS,6423.53
13399,2015-11-17,TX_3,FOODS,4989.46
13400,2015-11-18,TX_3,FOODS,6015.07
13401,2015-11-19,TX_3,FOODS,5192.26
13402,2015-11-20,TX_3,FOODS,5643.21
13403,2015-11-21,TX_3,FOODS,6179.87
13404,2015-11-22,TX_3,FOODS,6851.05
13405,2015-11-23,TX_3,FOODS,5667.6900000000005
13406,2015-11-24,TX_3,FOODS,5565.91
13407,2015-11-25,TX_3,FOODS,7131.9400000000005
13408,2015-11-26,TX_3,FOODS,4249.27
13409,2015-11-27,TX_3,FOODS,3706.52
13410,2015-11-28,TX_3,FOODS,5373.53
13411,2015-11-29,TX_3,FOODS,5433.32
13412,2015-11-30,TX_3,FOODS,5110.0
13413,2015-12-01,TX_3,FOODS,6469.86
13414,2015-12-02,TX_3,FOODS,5322.78
13415,2015-12-03,TX_3,FOODS,6174.7
13416,2015-12-04,TX_3,FOODS,5416.4
13417,2015-12-05,TX_3,FOODS,6562.14
13418,2015-12-06,TX_3,FOODS,7426.18
