store_id,cat_id,date,sales,series_id
TX_3,HOUSEHOLD,2014-08-11,2907.61,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-12,2803.33,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-13,2654.74,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-14,2652.06,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-15,3145.68,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-16,3495.9100000000003,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-17,3933.67,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-18,3009.24,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-19,2552.95,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-20,2947.32,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-21,2794.1,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-22,3404.34,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-23,4118.79,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-24,4140.11,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-25,3384.95,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-26,2677.99,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-27,2404.57,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-28,2391.42,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-29,3255.92,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-30,4422.75,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-08-31,3504.56,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-01,3375.99,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-02,2264.93,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-03,2744.15,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-04,2563.04,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-05,2519.23,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-06,3999.95,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-07,3668.58,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-08,3005.09,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-09,2697.4,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-10,2456.91,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-11,3192.26,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-12,2824.93,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-13,4207.09,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-14,4235.57,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-15,3332.87,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-16,2715.13,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-17,2608.9700000000003,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-18,2136.24,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-19,4011.74,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-20,4609.05,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-21,3865.83,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-22,2897.61,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-23,2865.14,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-24,2724.4,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-25,2399.23,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-26,2632.04,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-27,3592.51,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-28,4044.81,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-29,2856.87,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-09-30,2540.91,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-01,3381.86,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-02,3239.18,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-03,3685.51,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-04,4467.36,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-05,3692.77,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-06,2807.37,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-07,2585.91,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-08,2812.05,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-09,2778.44,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-10,3042.43,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-11,3961.9,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-12,3797.34,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-13,2537.48,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-14,2680.43,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-15,2605.65,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-16,2465.51,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-17,3260.52,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-18,4036.06,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-19,3539.33,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-20,3178.9700000000003,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-21,2504.7,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-22,2703.97,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-23,2666.26,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-24,3014.24,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-25,3765.5,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-26,4069.98,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-27,2838.65,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-28,2638.64,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-29,2228.46,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-30,2592.07,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-10-31,2841.05,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-01,4161.43,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-02,4030.21,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-03,3776.33,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-04,3164.71,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-05,2243.35,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-06,2678.65,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-07,3082.46,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-08,4397.74,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-09,3970.85,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-10,3151.23,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-11,2622.39,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-12,2032.3,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-13,2089.86,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-14,2552.99,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-15,3435.34,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-16,4101.34,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-17,3222.34,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-18,2326.85,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-19,2762.91,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-20,2758.6,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-21,3002.39,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-22,3726.81,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-23,4286.22,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-24,3412.4700000000003,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-25,2905.38,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-26,3043.07,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-27,1275.91,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-28,2876.21,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-29,3348.13,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-11-30,3549.03,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-01,3001.37,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-02,2883.5,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-03,2878.73,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-04,2342.8,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-05,3585.08,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-06,3944.89,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-07,3615.19,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-08,2747.52,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-09,2625.49,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-10,2297.43,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-11,2451.49,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-12,2938.48,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-13,3618.42,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-14,3838.45,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-15,3386.05,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-16,2789.5,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-17,2490.73,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-18,2576.41,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-19,2550.35,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-20,3475.48,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-21,3389.5,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-22,3015.65,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-23,2791.24,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-24,1917.37,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-25,3074.405,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-26,4231.44,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-27,3505.0,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-28,2588.7200000000003,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-29,3045.91,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-30,2638.76,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2014-12-31,2272.62,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-01,2030.81,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-02,3458.88,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-03,3365.44,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-04,3384.89,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-05,2860.55,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-06,2382.0,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-07,2414.56,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-08,2120.55,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-09,2240.61,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-10,3100.38,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-11,3396.3,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-12,2580.4,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-13,2302.9,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-14,2398.94,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-15,2863.78,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-16,3021.81,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-17,4146.68,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-18,3697.01,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-19,3036.96,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-20,2854.39,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-21,2495.46,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-22,1920.94,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-23,2408.62,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-24,3838.4,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-25,3563.07,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-26,2884.94,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-27,2580.05,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-28,2125.32,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-29,2443.44,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-30,4142.76,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-01-31,4382.53,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-01,4159.08,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-02,3206.69,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-03,3156.14,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-04,2930.28,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-05,2587.85,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-06,3447.67,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-07,4034.79,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-08,4298.76,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-09,3395.48,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-10,3187.65,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-11,3346.59,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-12,2959.85,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-13,2921.01,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-14,3756.97,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-15,4582.87,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-16,3618.18,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-17,3275.85,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-18,2840.27,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-19,3163.65,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-20,4028.79,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-21,4932.2300000000005,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-22,4575.62,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-23,3442.73,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-24,3032.46,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-25,3514.89,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-26,3226.94,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-27,3491.21,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-02-28,4538.71,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-01,5012.41,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-02,3875.15,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-03,4048.25,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-04,3676.94,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-05,3430.03,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-06,3383.8,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-07,4542.03,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-08,4346.45,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-09,3495.1,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-10,4328.04,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-11,3642.75,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-12,3459.85,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-13,3402.88,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-14,4358.68,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-15,4053.7,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-16,3716.27,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-17,3028.34,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-18,3272.23,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-19,3313.44,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-20,3557.15,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-21,4028.15,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-22,4517.93,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-23,3323.65,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-24,3249.86,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-25,3296.39,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-26,3240.75,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-27,3304.93,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-28,4514.4,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-29,4209.97,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-30,3666.31,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-03-31,3411.26,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-01,3686.71,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-02,3131.27,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-03,4525.0,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-04,4447.12,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-05,3580.73,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-06,3878.47,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-07,3649.95,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-08,3426.58,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-09,3081.68,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-10,3753.3,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-11,4553.56,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-12,4873.52,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-13,4259.66,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-14,3141.36,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-15,3109.68,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-16,3178.41,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-17,3376.28,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-18,4956.16,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-19,4557.75,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-20,3813.09,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-21,3378.27,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-22,3040.43,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-23,3060.92,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-24,3220.21,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-25,4297.64,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-26,4272.650000000001,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-27,3677.89,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-28,3010.19,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-29,3000.64,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-04-30,2954.89,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-01,4528.49,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-02,4215.14,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-03,4622.82,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-04,3952.99,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-05,3424.13,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-06,3458.68,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-07,3486.51,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-08,3346.59,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-09,4299.8,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-10,3671.97,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-11,3712.71,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-12,3677.37,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-13,3620.52,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-14,3375.81,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-15,3711.53,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-16,4910.5,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-17,4372.17,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-18,3645.67,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-19,3476.63,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-20,3631.24,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-21,3062.6800000000003,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-22,3710.7,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-23,4447.05,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-24,3990.92,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-25,3857.41,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-26,2880.14,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-27,3309.55,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-28,3363.65,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-29,3499.84,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-30,4230.4400000000005,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-05-31,4538.63,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-01,4333.32,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-02,3588.87,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-03,3888.1,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-04,3347.82,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-05,4229.01,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-06,3875.27,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-07,4614.96,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-08,3466.1,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-09,3256.57,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-10,3238.4700000000003,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-11,3388.93,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-12,3535.43,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-13,4353.6,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-14,4123.14,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-15,4099.08,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-16,2212.35,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-17,2883.37,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-18,3343.63,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-19,3515.13,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-20,4534.85,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-21,4067.61,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-22,3427.63,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-23,2936.64,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-24,2975.64,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-25,3032.64,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-26,3408.91,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-27,4132.09,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-28,4787.59,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-29,3307.19,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-06-30,2867.52,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-07-01,3755.37,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-07-02,4173.91,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-07-03,4765.32,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-07-04,3705.09,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-07-05,4105.75,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-07-06,3627.4,TX_3_HOUSEHOLD
TX_3,HOUSEHOLD,2015-07-07,3328.28,TX_3_HOUSEHOLD
